품목일련번호,품목명,큰제품이미지,분류명
200202802,쿨넥신캡슐(은교산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxqFD,해열.진통.소염제
200605374,브이텐연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428307461400176,혼합비타민제(비타민AD혼합제제를제외)
200400738,동화실마딘연질캡슐(수출명_CANDINILsoftcap),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152035082651700062,간장질환용제
200401161,신디풀연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428307461400187,혼합비타민제(비타민AD혼합제제를제외)
200101517,라니쿨정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428307461400190,제산제
200704597,산도스졸피뎀정10mg(주석산졸피뎀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ObtnU0cxZh,최면진정제
200400085,반사신정(반하사심탕연조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428307461400196,기타의소화기관용약
200611316,바로스크정5밀리그람(암로디핀베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OOrhdcAxQY,혈압강하제
200200134,향감캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900002,해열.진통.소염제
200300808,발렌시아연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147809062320700184,동맥경화용제
200301810,점프키츄어블정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900023,혼합비타민제(비타민AD혼합제제를제외)
200403625,푸푸에프연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Og9J5dfYxk,진해거담제
200706400,엔티스캡슐(포도엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900029,기타의순환계용약
200300219,덴티프리캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900035,치과구강용약
200301913,하디코프에프정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OeD8xwOrPi,해열.진통.소염제
200502946,진센타민연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900041,기타의비타민제
200707458,크래리신정500밀리그램(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900044,기타의항생물질제제(복합항생물질제제를포함)
200301828,모아리버연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661648918900046,간장질환용제
200511102,에스파이트골드디엑스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428176100000033,비타민B1제
200501032,애니텐션정(말레인산암로디핀)(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428176100000039,기타의순환계용약
200300786,토비코민-큐정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609801683000141,비타민B1제
200600573,훼리너프캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6C4P,무기질제제
200400014,유로베린정(프로피베린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800415214900026,기타의비뇨생식기관및항문용약
200512203,솔루펜연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428176100000058,해열.진통.소염제
200610878,씬스펜정(펜터민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428176100000061,자율신경제
200503401,이반청정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428176100000064,비타민B제(비타민B1을제외)
200001588,크레안에프정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148742757937100019,비타민B제(비타민B1을제외)
200503238,에니틴정(암로디핀말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa6iTEo-4c,혈압강하제
200501583,애드본정70밀리그램(알렌드론산나트륨삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlEDCLystk,따로분류되지않는대사성의약품
200500618,바이넥스글루코사민500캡슐(결정황산글루코사민),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369795248800070,해열.진통.소염제
200500134,에르카핀정(레르카니디핀염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151369795248900003,혈관확장제
200500258,자이데나정100밀리그램(유데나필),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428176100000093,기타의비뇨생식기관및항문용약
200502247,안티펜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777813767300008,진경제
200500181,팜노바정250mg(팜시클로비르),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428176100000100,기타의화학요법제
200502710,파메트정(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150194764897400115,항전간제
200404684,제뉴원탈니플루메이트정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ng1bQNO9TV,해열.진통.소염제
200501425,시메트롬정(브롬화시메트로피움),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428176100000118,진경제
200500892,뉴로케이정(메만틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OSm8xoWo_k,기타의중추신경용약
200503571,뉴빅캡슐(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428176100000132,해열.진통.소염제
200502213,펙소나딘정180밀리그램(펙소페나딘염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlTcytjZNf,항히스타민제
200502154,포사렌드정(알렌드론산나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlEDCLysrM,따로분류되지않는대사성의약품
200503794,일양바이오염산테르비나핀정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800431864400074,기타의화학요법제
200600128,바이코자정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONpCOpRcsy,혈압강하제
200209894,케프라정500밀리그램(레비티라세탐),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v4sp,항전간제
200606210,하루날디정0.2밀리그램(탐스로신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NB2DoAuQxN,기타의비뇨생식기관및항문용약
200600827,루자탄정50밀리그램(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428219365400050,혈압강하제
200600722,세이브론캡슐(수출명_SEIBRONCapsule),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428219365400056,진해거담제
200600417,유바톤정(이토프리드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428219365400062,기타의소화기관용약
200600427,이토정(이토프리드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Qnl,기타의소화기관용약
200600325,이토리드정(이토프리드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428219365400068,기타의소화기관용약
200500283,치오캄정(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEzJy,따로분류되지않는대사성의약품
200502600,티오시드에이취알정600밀리그램(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NS5ZX4TpaV,따로분류되지않는대사성의약품
200603850,라믹탈츄어블정5밀리그램(라모트리진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428219365400089,항전간제
200210513,라파뮨정1밀리그램(시롤리무스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577176199300017,자격요법제(비특이성면역억제제를포함)
200606515,고려레보설피리드정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428219365400095,기타의소화기관용약
200600419,캐치콘정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428219365400098,해열.진통.소염제
200703082,자로탄정50밀리그램(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXnTn8Mshl,혈압강하제
200604282,자르탄정(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OcpfU1BiRB,혈압강하제
200604178,로사르정50밀리그램(로사르탄칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148665488323600122,혈압강하제
200600115,올메텍정40밀리그램(올메사르탄메독소밀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONpCOpRc-3,혈압강하제
200604227,클로펙트정(클로피도그렐황산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428219365400113,동맥경화용제
200604239,크리빅스정(클로피도그렐황산수소염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151939939483200027,동맥경화용제
200604193,이토라제정(이토프리드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333342488200052,기타의소화기관용약
200703230,글리타정(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Om1lMqbRH8,당뇨병용제
200703873,그루타존정15밀리그램(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXnTn8Msaj,당뇨병용제
200704286,피오졸정(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428263322300094,당뇨병용제
200704287,피오론정15밀리그램(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154246922660600015,당뇨병용제
200703458,피오민정(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONpCOpRdS9,당뇨병용제
200704290,피오리돈정15밀리그램(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Om1lMqbRDQ,당뇨병용제
200701042,팩토스정(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OZV2pPArgb,당뇨병용제
200703462,피오나정(피오글리타존염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Om1lMqbRCs,당뇨병용제
200703164,그랑파제에프정(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M_EjDf5d_I,기타의소화기관용약
200701824,푸라칸정150밀리그람(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8w3,기타의화학요법제
200600394,뉴로셉트정10밀리그램(도네페질염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Ok67C_iuOd,기타의중추신경용약
200701233,하이도네정10밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NpHokfzOFA,기타의중추신경용약
200600181,알셉트정(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147800436258900168,기타의중추신경용약
200500153,쿨노즈캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428263322300142,항히스타민제
200702195,안국카르베딜롤정12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834121591000010,혈압강하제
200704942,비씨아테놀올정50mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148950600890800070,혈압강하제
200701917,로사맥스플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428263322300151,혈압강하제
200702200,알보젠카베디롤정12.5밀리그램(카르베딜롤),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ONpCOpRdMp,혈압강하제
200500400,베글리스정(보글리보스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OtGiHsZj_O,당뇨병용제
200802221,유러클캡슐(세파클러),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MwjLoFp4Aa,주로그람양성|음성균에작용하는것
200600466,프라빅정(클로피도그렐황산수소염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428263322300175,동맥경화용제
200200286,진콜드정80밀리그람(은행엽엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428263322300178,기타의순환계용약
200702328,레브론정(레보드로프로피진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OpUNcKXinY,진해거담제
200702448,엘피진정(레보드로프로피진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428263322300184,진해거담제
200302383,알피코연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900050,항히스타민제
200201645,한신카스롱정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900053,제산제
200401917,스토판정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900059,진해거담제
200502960,알부코민연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725972805200110,기타의비타민제
200003084,은삼캅셀,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611724261800124,기타의순환계용약
200103023,나노베시캅셀,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151611575397700093,따로분류되지않는대사성의약품
200607736,덴타자임캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900074,치과구강용약
200100772,케이투연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151914121291300104,비타민E및K제
200300070,비트콜정(갈근탕),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900086,해열.진통.소염제
200709636,트라치산트로키(염산리도카인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaAIzBwRjM,치과구강용약
200403718,덴티몬캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900098,치과구강용약
200100776,덴티넥스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661645879900107,치과구강용약
200302707,알레오캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900104,기타의알레르기용약
200301902,이지덴캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672206274500069,치과구강용약
200706788,플루카졸캡슐150밀리그램(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OjTeG8u8hj,기타의화학요법제
200710213,라실레즈정300밀리그램(알리스키렌헤미푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900119,혈압강하제
200600717,박시딘정(라시디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900122,혈압강하제
200402585,알레스탑-에스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599016029800071,항히스타민제
200403602,브로미톨연질캡슐(미르톨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661657839800129,진해거담제
200705215,판토시드정20밀리그램(판토프라졸나트륨세스키히드레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Orz9gcUHa_,소화성궤양용제
200605443,하이페질정10밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132400030,기타의중추신경용약
200400078,드라코에스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151672206274400003,해열.진통.소염제
200200135,디프콜캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900146,해열.진통.소염제
200710212,라실레즈정150밀리그램(알리스키렌헤미푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152164682777400017,혈압강하제
200704253,케록시캄캡슐15밀리그램(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900158,해열.진통.소염제
200401983,한신후레시모닝캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428312450900161,하제|완장제
200605535,아리페정(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834135052700019,기타의중추신경용약
200403679,써큐톤연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725972805200152,기타의비타민제
201400024,토파씬정(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031252771400038,항전간제
201310644,본본연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723205468400045,칼슘제
201000979,탑스타틴정20밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723190197300190,동맥경화용제
201000978,탑스타틴정10밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723190197300184,동맥경화용제
201403151,토피렉스정25밀리그램(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426883768200123,항전간제
201403522,판베린연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426900322900050,기타의소화기관용약
201402986,유로나정10mg(프로피베린염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600178,기타의비뇨생식기관및항문용약
201402910,아로밀-멕스서방정2_500밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426878513600075,당뇨병용제
201402158,세다코푸연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000044,진해거담제
201403474,경남나프록센연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151810441495000045,해열.진통.소염제
201402848,팜젠시메티딘정200mg(시메티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O9V3DqJYTA,소화성궤양용제
200608322,징코민플러스정120밀리그람(은행엽엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427852405800164,기타의순환계용약
201403176,아모텐션정5밀리그램(암로디핀베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426883768200141,혈압강하제
